5	500000
10	500000
15	500000
20	500000
25	500000
30	500000
35	500000
40	500000
45	500000
50	500000
55	500000
60	500000
65	500000
70	500000
75	500000
80	500000
85	500000
90	500000
95	500000
100	500000
105	40010
110	40010
